521;0.7231217415
522;0.7106790707
523;0.6977275302
524;0.6842488573
525;0.6702243411
526;0.6556348162
527;0.6404606555
528;0.6246817636
529;0.6082775696
530;0.5912270203
531;0.573508573
532;0.5551001887
533;0.5359793245
534;0.516122927
535;0.4955074244
536;0.47410872
537;0.451902184
538;0.4288626469
539;0.4049643916
540;0.3801811462
541;0.3544860761
542;0.3278517769
543;0.3002502664
544;0.2716529772
545;0.2420307487
546;0.2113538196
547;0.1795918199
548;0.1467137632
549;0.1126880384
550;0.0774824024
551;0.0410639714
552;0.0033992133
553;0
554;0
555;0
556;0
557;0
558;0
559;0
560;0
561;0
562;0
563;0
564;0
565;0
566;0
567;0
568;0
569;0
570;0
571;0
572;0
573;0
574;0
575;0
576;0
577;0
578;0
579;0
580;0
581;0
582;0
583;0
584;0
585;0
586;0
587;0
588;0
589;0
590;0
591;0
592;0
593;0
594;0
595;0
596;0
597;0
598;0
599;0
600;0
601;0
602;0
